filename,null_gamma,gamma,choices,candidates,level,partisan,type,irv1,irv2,condorcet1,plurality1,approval1irv2,condorcet2,plurality2,approval2,approval1,polarization,median_voter_distance,median_voter_preference_distance,bimodality,partisan2,diff,linearvotersfailure,mirror
Minneapolis_11022021_CityCouncilWard1.csv,0.808691309,0.82543993,3,4,LOCAL,NO,R,Elliott Payne,Elliott Payne,Elliott Payne,Elliott Payne,,Elliott Payne,Elliott Payne,Kevin Reich,Elliott Payne,0.42742744,0.25,0.29171243,3.5760834,0,['Approval'],no,
Minneapolis_11062009_Ward9CityCouncil.csv,0.8646,0.95322418,3,4,LOCAL,NO,R,Gary Schiff,Gary Schiff,Gary Schiff,Gary Schiff,,Gary Schiff,Gary Schiff,Gary Schiff,Gary Schiff,0.14214215,0,0,1.1004554,0,[],no,
Maine_06122018_DemocraticPrimaryforCD2.csv,0.602,0.75908899,5,4,FEDERAL,DP,R,"Golden, Jared F.","St. Clair, Lucas R.","Golden, Jared F.","Golden, Jared F.",,"St. Clair, Lucas R.","Golden, Jared F.","St. Clair, Lucas R.","Golden, Jared F.",0.25325325,0.20226701,0.26195213,3.246089,,"['IRV', 'Condorcet', 'Approval']",yes,
Alaska_11082022_HouseDistrict20.csv,0.602897103,0.85363907,5,4,STATE,YES,R,"Gray, Andrew T.","Gray, Andrew T.","Gray, Andrew T.","Gray, Andrew T.",,"Gray, Andrew T.","Gray, Andrew T.","Gray, Andrew T.","Gray, Andrew T.",0.97597599,0.13787247,0,1.91251,1,[],no,
SanFrancisco_11082016_BoardofSupervisorsDistrict9.csv,0.8401,0.91840482,3,4,LOCAL,NO,B,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN,0.23523523,0.017310183,0,2.4106581,0,[],no,
NewYorkCity_06222021_DEMCouncilMember24thCouncilDistrict.csv,0.5793,0.7804296,5,4,LOCAL,DP,R,James F. Gennaro,James F. Gennaro,James F. Gennaro,James F. Gennaro,,James F. Gennaro,James F. Gennaro,James F. Gennaro,James F. Gennaro,0.988989,0,0,1.1472192,,[],no,
NewYorkCity_06222021_DEMCouncilMember34thCouncilDistrict.csv,0.6085,0.82165295,5,4,LOCAL,DP,R,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,0.25525525,0,0,0.64792055,,[],no,
Minneapolis_11072017_Ward5CityCouncil.csv,0.8228,0.88572109,3,4,LOCAL,NO,R,Jeremiah Ellison,Jeremiah Ellison,Jeremiah Ellison,Jeremiah Ellison,,Jeremiah Ellison,Jeremiah Ellison,Jeremiah Ellison,Jeremiah Ellison,0.36236235,0.10497554,0,3.4948864,0,[],no,
Berkeley_11032020_MayorBerkeleyRCV.csv,0.6247,0.8385781,5,4,LOCAL,NO,E,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,JESSE ARREGUÍN,0.22922923,0,0,1.2540995,0,[],no,
Berkeley_11022010_CityCouncilDistrict4.csv,0.8508,0.86288118,3,4,LOCAL,NO,R,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,JESSE ARREGUIN,0.3073073,0.15278566,0,2.1387618,0,[],no,
SanFrancisco_11082005_Treasurer.csv,0.874525475,0.92344654,3,4,LOCAL,NO,O,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,,Jose Cisneros,Jose Cisneros,Jose Cisneros,Jose Cisneros,0.2062062,0,0,1.4019088,0,[],no,
Oakland_11082022_CityCouncilmemberDistrict6.csv,0.5788,0.65778106,5,4,LOCAL,NO,R,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,0.2932933,0.048595183,0,0.68890375,0,[],no,
Berkeley_11022010_CityCouncilDistrict1.csv,0.8775,0.90872318,3,4,LOCAL,NO,R,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,,LINDA MAIO,LINDA MAIO,LINDA MAIO,LINDA MAIO,0.1011011,0,0,0.95530349,0,[],no,
Minneapolis_11072017_Ward10CityCouncil.csv,0.849,0.85546619,3,4,LOCAL,NO,R,Lisa Bender,Lisa Bender,Lisa Bender,Lisa Bender,,Lisa Bender,Lisa Bender,Lisa Bender,Lisa Bender,0.1881882,0.065930001,0,1.0067708,0,[],no,
Minneapolis_11022021_CityCouncilWard7.csv,0.8712,0.94974571,3,4,LOCAL,NO,R,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,0.3093093,0,0,1.1115744,0,[],no,
Minneapolis_11072017_Ward7CityCouncil.csv,0.820620621,0.87976217,3,4,LOCAL,NO,R,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,,Lisa Goodman,Lisa Goodman,Lisa Goodman,Lisa Goodman,0.12012012,0,0,1.1230412,0,[],no,
Berkeley_11042014_CityCouncilDistrict8.csv,0.803096903,0.80145758,3,4,LOCAL,NO,R,LORI DROSTE,LORI DROSTE,LORI DROSTE,LORI DROSTE,,LORI DROSTE,LORI DROSTE,LORI DROSTE,LORI DROSTE,0.3003003,0.21351403,0.29876933,3.209013,0,[],no,
Berkeley_11062018_CityCouncilDistrict8.csv,0.824524525,0.88188618,3,4,LOCAL,NO,R,LORI DROSTE,LORI DROSTE,LORI DROSTE,LORI DROSTE,,LORI DROSTE,LORI DROSTE,LORI DROSTE,LORI DROSTE,0.16916917,0,0,1.8169959,0,[],no,
SanFrancisco_11082022_BoardofSupervisorsD6.csv,0.6679,0.73826164,4,4,LOCAL,NO,B,MATT DORSEY,MATT DORSEY,MATT DORSEY,MATT DORSEY,,MATT DORSEY,MATT DORSEY,MATT DORSEY,MATT DORSEY,0.26126125,0.12351085,0,3.01724,0,[],no,
Minneapolis_11062009_Ward10CityCouncil.csv,0.848951049,0.94404334,3,4,LOCAL,NO,R,Meg Tuthill,Meg Tuthill,Meg Tuthill,Meg Tuthill,,Meg Tuthill,Meg Tuthill,Meg Tuthill,Meg Tuthill,0.26626626,0,0,0.6513024,0,[],no,
Minneapolis_11022021_CityCouncilWard3.csv,0.8124,0.92129767,3,4,LOCAL,NO,R,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,,Michael Rainville,Michael Rainville,Michael Rainville,Michael Rainville,0.34834835,0.11100329,0,3.7996063,0,[],no,
Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,0.60960961,0.66021454,5,4,LOCAL,NO,B,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,0.3043043,0,0,2.3797531,0,[],no,
Alaska_11082022_USSenator.csv,0.598501499,0.8947562,5,4,FEDERAL,YES,S,"Murkowski, Lisa","Murkowski, Lisa","Murkowski, Lisa","Murkowski, Lisa",,"Murkowski, Lisa","Murkowski, Lisa","Murkowski, Lisa","Murkowski, Lisa",0.76376379,0.39525065,0.41552889,3.0931847,1,[],no,YES
Oakland_11042014_SchoolDirectorDistrict4.csv,0.8061,0.85415119,3,4,LOCAL,NO,B,NINA SENN,KARL DEBRO,NINA SENN,NINA SENN,,KARL DEBRO,KARL DEBRO,KARL DEBRO,NINA SENN,0.24124125,0.25477189,0.25477189,3.2538266,0,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,
Oakland_11062012_CityCouncilDistrict5.csv,0.8291,0.89043522,3,4,LOCAL,NO,R,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,0.23723723,0,0,3.4619691,0,[],no,
PierceCounty_11042008_CountyExecutiveMember.csv,0.8179,0.88586694,3,4,LOCAL,YES,E,Pat McCarthy,Pat McCarthy,Pat McCarthy,Shawn Bunney,,Pat McCarthy,Shawn Bunney,Pat McCarthy,Pat McCarthy,0.74774772,0.24784216,0.33718908,2.4491627,1,[],no,
SanLeandro_11042014_Mayor.csv,0.827372627,0.92543751,3,4,LOCAL,NO,E,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,0.22522523,0.064241126,0,2.9378726,0,[],no,
SanLeandro_11062018_Mayor.csv,0.854654655,0.89574873,3,4,LOCAL,NO,E,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,0.18018018,0,0,2.3905785,0,[],no,
Alaska_11082022_USRepresentative.csv,0.605205205,0.85950381,5,4,FEDERAL,YES,R,"Peltola, Mary S.","Peltola, Mary S.","Peltola, Mary S.","Peltola, Mary S.",,"Peltola, Mary S.","Peltola, Mary S.","Begich, Nick","Begich, Nick",0.97097099,0.31553781,0.31553781,2.2792301,1,[],no,YES
SanFrancisco_11082005_AssessorRecorder.csv,0.7966,0.75211823,3,4,LOCAL,NO,O,Phil Ting,Phil Ting,Phil Ting,Phil Ting,,Phil Ting,Phil Ting,Phil Ting,Phil Ting,0.35035035,0.13284817,0.25777915,3.8367212,0,[],no,
Minneapolis_11072017_Ward4CityCouncil.csv,0.812787213,0.89804071,3,4,LOCAL,NO,R,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,"Barbara A. ""Barb"" Johnson",,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,Phillipe M. Cunningham,0.28328329,0.10448653,0,2.6738124,0,['Plurality'],no,
Berkeley_11062018_CityCouncilDistrict1.csv,0.8624,0.85960466,3,4,LOCAL,NO,R,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,RASHI KESARWANI,0.087087087,0.045146853,0,2.4932632,0,[],no,
Albany_11082022_BoardofEducation.csv,0.5908,0.68710524,5,4,LOCAL,NO,B,RON ROSENBAUM,RON ROSENBAUM,RON ROSENBAUM,RON ROSENBAUM,,RON ROSENBAUM,RON ROSENBAUM,RON ROSENBAUM,RON ROSENBAUM,0.095095098,0.11811411,0.018024703,3.138176,0,[],no,
Oakland_11082016_SchoolDirectorDistrict5.csv,0.8436,0.9077419,3,4,LOCAL,NO,B,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,HUBER TRENADO,,ROSIE TORRES,HUBER TRENADO,HUBER TRENADO,ROSIE TORRES,0.1971972,0.061567429,0,3.6240284,0,['Approval'],no,
SanFrancisco_11082011_Sheriff.csv,0.8296,0.88416076,3,4,LOCAL,NO,O,ROSS MIRKARIMI,CHRIS CUNNIE,ROSS MIRKARIMI,ROSS MIRKARIMI,,CHRIS CUNNIE,ROSS MIRKARIMI,CHRIS CUNNIE,ROSS MIRKARIMI,0.3073073,0.30728853,0.31141996,2.7612271,0,"['IRV', 'Condorcet', 'Approval']",yes,
Minneapolis_11062009_Ward12CityCouncil.csv,0.8579,0.93589473,3,4,LOCAL,NO,R,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,Sandy Colvin Roy,0.46746746,0.070818789,0,1.6382701,0,[],no,
Eastpointe_11052019_CityCouncil.csv,0.6161,0.69992006,4,4,LOCAL,NO,R,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido,,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido,Sarah A. Lucido,0.33033034,0.14155786,0,3.6070623,0,[],no,
SanFrancisco_11022010_BoardofSupervisorsDistrict8.csv,0.8287,0.85572112,3,4,LOCAL,NO,B,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,SCOTT WIENER,0.32432431,0.057533447,0,3.4464595,0,[],no,
Minneapolis_11072017_Ward3CityCouncil.csv,0.8271,0.89175636,3,4,LOCAL,NO,R,Steve Fletcher,Steve Fletcher,Steve Fletcher,Ginger Jentzen,,Steve Fletcher,Ginger Jentzen,Steve Fletcher,Steve Fletcher,0.6026026,0.13758096,0,3.3887103,0,[],no,
Alaska_11082022_HouseDistrict28.csv,0.595404595,0.79952991,5,4,STATE,YES,R,"Sumner, Jesse M.","Sumner, Jesse M.","Sumner, Jesse M.","Sumner, Jesse M.",,"Sumner, Jesse M.","Sumner, Jesse M.","Sumner, Jesse M.","Sumner, Jesse M.",0.66066068,0,0,2.9265559,1,[],no,
Berkeley_11032020_MemberCityCouncilDist2BerkeleyRCV.csv,0.594305694,0.77812994,5,4,LOCAL,NO,R,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,0.32532531,0,0,3.3825257,0,[],no,
LasCruces_11052019_COUNCILORPOSITION2CITYOFLASCRUCESDISTRICT2COUNCILOR.csv,0.604004004,0.75066668,4,4,LOCAL,NO,R,TESSA ABEYTA STUVE,TESSA ABEYTA STUVE,TESSA ABEYTA STUVE,TESSA ABEYTA STUVE,,TESSA ABEYTA STUVE,TESSA ABEYTA STUVE,TESSA ABEYTA STUVE,TESSA ABEYTA STUVE,0.61861861,0.13484664,0,3.2161825,0,[],no,
NewYorkCity_06222021_REPBoroughPresidentRichmond.csv,0.6066,0.84187448,5,4,LOCAL,RP,E,Vito Fossella,Steven Matteo,Vito Fossella,Vito Fossella,,Steven Matteo,Vito Fossella,Vito Fossella,Vito Fossella,0.24424425,0.24875647,0.24875647,3.7409368,,"['IRV', 'Condorcet']",yes,
Alaska_11052024_StateHouseD36.csv,0.6194,0.906753131,5,4,STATE,YES,R,,,,,,,,,,,,,,,,,
Alaska_11052024_StateHouseD38.csv,0.6163,0.80964256,5,4,STATE,YES,R,,,,,,,,,,,,,,,,,
Alaska_11052024_US_House.csv,0.5717,0.919223552,5,4,FEDERAL,YES,R,,,,,,,,,,,,,,,,,
Albany_11082022_FAKECityCouncil.csv,0.6043,0.676396295,5,4,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Boulder_11072023_Mayor.csv,0.612412412,0.848168493,4,4,LOCAL,NO,E,,,,,,,,,,,,,,,,,
Burlington_03052024_Mayor.csv,0.6842,0.865615312,5,4,LOCAL,YES,E,,,,,,,,,,,,,,,,,
Minneapolis_11072023_CityCouncilWard10.csv,0.872027972,0.864573422,3,4,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Minneapolis_11072023_CityCouncilWard13.csv,0.848951049,0.947941647,3,4,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Minneapolis_11072023_CityCouncilWard4.csv,0.866733267,0.953864237,3,4,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Minneapolis_11072023_CityCouncilWard6.csv,0.8314,0.941858219,3,4,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Minneapolis_11072023_CityCouncilWard8.csv,0.8749,0.907398213,3,4,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Minnetonka_11072023_CityCouncilWard1.csv,0.8665,0.890764647,3,4,LOCAL,NO,R,,,,,,,,,,,,,,,,,
Oakland_11052024_CityCouncilD7.csv,0.611688312,0.692809978,5,4,LOCAL,NO,R,,,,,,,,,,,,,,,,,
SanFrancisco_11052024_BoS_D7.csv,0.6016,0.869957679,4,4,LOCAL,NO,B,,,,,,,,,,,,,,,,,
Oakland_11042014_CityCouncilDistrict2.csv,0.8085,0.84237289,3,5,LOCAL,NO,R,ABEL GUILLEN,DANA KING,ABEL GUILLEN,ABEL GUILLEN,,DANA KING,DANA KING,DANA KING,ABEL GUILLEN,0.17317317,0.018092483,0.018092483,2.2498996,0,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,
SanFrancisco_11082016_BoardofSupervisorsDistrict11.csv,0.7732,0.8141343,3,5,LOCAL,NO,B,AHSHA SAFAI,KIM ALVARENGA,AHSHA SAFAI,AHSHA SAFAI,,KIM ALVARENGA,AHSHA SAFAI,KIM ALVARENGA,KIM ALVARENGA,0.1991992,0.21164581,0.21164581,2.7621703,0,"['IRV', 'Condorcet']",yes,
SantaFe_03062018_Mayor.csv,0.3183,0.42396313,5,5,LOCAL,NO,E,Alan Webber,Alan Webber,Alan Webber,Alan Webber,,Alan Webber,Alan Webber,Alan Webber,Alan Webber,0.83183181,0.10651658,0,2.8658407,0,[],no,
Burlington_03032009_Mayor.csv,0.328771229,0.65128207,5,5,LOCAL,YES,E,Bob Kiss,Bob Kiss,Andy Montroll,Kurt Wright,,Andy Montroll,Kurt Wright,Andy Montroll,Andy Montroll,0.62562561,0.35541821,0.43145344,2.9922833,1,"['IRV', 'Condorcet', 'Approval']",yes,
Burlington_03072006_Mayor.csv,0.3153,0.72074467,5,5,LOCAL,YES,E,Bob Kiss,Bob Kiss,Bob Kiss,Bob Kiss,,Hinda Miller,Bob Kiss,Hinda Miller,Bob Kiss,0.35735735,0.014119027,0,2.7474413,1,[],no,
Minneapolis_11062009_PRBoardDistrict5.csv,0.805005005,0.91581374,3,5,LOCAL,NO,B,Carol Kummer,Carol Kummer,Carol Kummer,Carol Kummer,,Carol Kummer,Jason Stone,Carol Kummer,Carol Kummer,0.16016015,0.13121797,0.15928569,3.6753325,0,['Plurality'],no,
NewYorkCity_06222021_DEMCouncilMember36thCouncilDistrict.csv,0.325925926,0.73489934,5,5,LOCAL,DP,R,Chi A. Osse,Chi A. Osse,Chi A. Osse,Chi A. Osse,,Chi A. Osse,Chi A. Osse,Chi A. Osse,Tahirah A. Moore,0.21421422,0.22629173,0.22629173,2.3138943,,['Approval'],no,
Oakland_11032020_SchoolDirectorDist7OaklandRCV.csv,0.362,0.52102715,5,5,LOCAL,NO,B,CLIFFORD THOMPSON,"BEN ""COACH"" TAPSCOTT",CLIFFORD THOMPSON,CLIFFORD THOMPSON,,"BEN ""COACH"" TAPSCOTT","BEN ""COACH"" TAPSCOTT","BEN ""COACH"" TAPSCOTT",CLIFFORD THOMPSON,0.1891892,0.20646776,0.19840489,3.6384604,0,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,
NewYorkCity_06222021_REPCouncilMember50thCouncilDistrict.csv,0.3322,0.77151197,5,5,LOCAL,RP,R,David M. Carr,Marko Kepi,David M. Carr,Marko Kepi,,Marko Kepi,Marko Kepi,Marko Kepi,Marko Kepi,0.1921922,0,0,3.3223648,,"['IRV', 'Condorcet']",no,
Minnetonka_11022021_CityCouncilAtLargeSeatA.csv,0.816383616,0.92129415,3,5,LOCAL,NO,R,Deb Calvert,Deb Calvert,Deb Calvert,Deb Calvert,,Deb Calvert,Deb Calvert,Deb Calvert,Deb Calvert,0.71671671,0.032001857,0,0.65708309,0,[],no,
Oakland_11042014_CityCouncilDistrict6.csv,0.8225,0.88463604,3,5,LOCAL,NO,R,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,,DESLEY BROOKS,DESLEY BROOKS,SHEREDA F. NOSAKHARE,DESLEY BROOKS,0.16316317,0,0,2.1454391,0,['Approval'],no,
Minneapolis_11062009_Ward5CityCouncil.csv,0.8182,0.88960737,3,5,LOCAL,NO,R,Don Samuels,Don Samuels,Don Samuels,Don Samuels,,Don Samuels,Don Samuels,Don Samuels,Don Samuels,0.1941942,0,0,2.3099759,0,[],no,
Payson_11052019_CityCouncil.csv,0.3199,0.36944342,5,5,LOCAL,NO,R,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,,DOUG WELTON,DOUG WELTON,DOUG WELTON,DOUG WELTON,0.16116115,0.066304751,0,2.7599657,0,[],no,
Minneapolis_11062009_Ward8CityCouncil.csv,0.8255,0.87229228,3,5,LOCAL,NO,R,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,Elizabeth Glidden,0.24424425,0.035545047,0,0.42021978,0,[],no,
Minneapolis_11022021_CityCouncilWard11.csv,0.826426426,0.95059139,3,5,LOCAL,NO,R,Emily Koski,Emily Koski,Emily Koski,Emily Koski,,Emily Koski,Emily Koski,Emily Koski,Emily Koski,0.0990991,0,0,2.8139541,0,[],no,
NewYorkCity_06222021_DEMCouncilMember21stCouncilDistrict.csv,0.3084,0.73592633,5,5,LOCAL,DP,R,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,0.1991992,0.10002326,0,1.6934533,,[],no,
SanFrancisco_11082011_DistrictAttorney.csv,0.815915916,0.84052145,3,5,LOCAL,NO,O,GEORGE GASCÓN,GEORGE GASCÓN,GEORGE GASCÓN,GEORGE GASCÓN,,GEORGE GASCÓN,GEORGE GASCÓN,SHARMIN BOCK,GEORGE GASCÓN,0.18018018,0.24916367,0.19218011,1.6638907,0,['Approval'],no,
Albany_11082022_CityCouncil.csv,0.3396,0.42024156,5,5,LOCAL,NO,R,JOHN ANTHONY MIKI,JOHN ANTHONY MIKI,JOHN ANTHONY MIKI,JOHN ANTHONY MIKI,,JOHN ANTHONY MIKI,JOHN ANTHONY MIKI,JOHN ANTHONY MIKI,JOHN ANTHONY MIKI,0.18118118,0.017688651,0,1.5775117,0,[],no,
Kansas_05022020_PRESIDENTOFTHEUNITEDSTATES.csv,0.294405594,0.77584553,5,5,FEDERAL,DP,E,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,Joseph R. Biden,0.1911912,0.059452239,0,0.94778562,,[],no,
Oakland_11082016_SchoolDirectorDistrict3.csv,0.8144,0.85838729,3,5,LOCAL,NO,B,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,0.089089088,0,0,2.2850268,0,[],no,
Minneapolis_11062009_Ward1CityCouncil.csv,0.776823177,0.88054436,3,5,LOCAL,NO,R,Kevin Reich,Kevin Reich,Kevin Reich,Kevin Reich,,Kevin Reich,Kevin Reich,Kevin Reich,Kevin Reich,0.17717718,0,0,2.8725905,0,[],no,
Minnetonka_11022021_CityCouncilAtLargeSeatB.csv,0.7929,0.91912633,3,5,LOCAL,NO,R,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,Kimberly Wilburn,0.73673671,0.14871837,0,1.4217825,0,[],no,
Minneapolis_11022021_CityCouncilWard13.csv,0.813813814,0.95272529,3,5,LOCAL,NO,R,Linea Palmisano,Linea Palmisano,Linea Palmisano,Linea Palmisano,,Linea Palmisano,Linea Palmisano,Linea Palmisano,Linea Palmisano,0.13413413,0,0,0.9722172,0,[],no,
Minneapolis_11052013_Ward13CityCouncil.csv,0.7915,0.68847442,3,5,LOCAL,NO,R,LINEA PALMISANO,LINEA PALMISANO,LINEA PALMISANO,LINEA PALMISANO,,LINEA PALMISANO,LINEA PALMISANO,LINEA PALMISANO,LINEA PALMISANO,0.14214215,0.15419005,0.169664,2.2083156,0,[],no,
Oakland_11062018_CityCouncilDistrict6.csv,0.7787,0.84193766,3,5,LOCAL,NO,R,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,0.55855858,0.016087402,0,2.5834384,0,[],no,
SanFrancisco_11042014_BoardofSupervisorsDistrict10.csv,0.782917083,0.8914212,3,5,LOCAL,NO,B,MALIA COHEN,MALIA COHEN,MALIA COHEN,MALIA COHEN,,MALIA COHEN,MALIA COHEN,MALIA COHEN,MALIA COHEN,0.2122122,0.18152823,0.21870112,1.963287,0,[],no,
NewYorkCity_06222021_DEMCouncilMember13thCouncilDistrict.csv,0.2824,0.69551247,5,5,LOCAL,DP,R,Marjorie Velazquez,Marjorie Velazquez,Marjorie Velazquez,Marjorie Velazquez,,Marjorie Velazquez,Marjorie Velazquez,Marjorie Velazquez,Marjorie Velazquez,0.44444445,0,0,1.8701937,,[],no,
NewYorkCity_06222021_DEMBoroughPresidentRichmond.csv,0.3251,0.68507642,5,5,LOCAL,DP,E,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,Mark S. Murphy,0.18518518,0,0,1.4831103,,[],no,
SanFrancisco_11022004_BoardofSupervisorsDistrict2.csv,0.7653,0.80326492,3,5,LOCAL,NO,B,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,Michela Alioto-pier,0.34034035,0.086893357,0,0.92893171,0,[],no,
SanFrancisco_11082016_BoardofSupervisorsDistrict7.csv,0.7809,0.83278167,3,5,LOCAL,NO,B,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,,NORMAN YEE,NORMAN YEE,NORMAN YEE,NORMAN YEE,0.66166168,0.13225918,0.24687472,1.4118505,0,[],no,
TakomaPark_11082022_CityCouncilWard3.csv,0.5113,0.7718659,4,5,LOCAL,NO,R,Randy Gibson,Randy Gibson,Randy Gibson,Randy Gibson,,Randy Gibson,Randy Gibson,Alex Hadden,Randy Gibson,0.048048049,0.083071202,0.16480596,3.136744,0,['Approval'],no,
Oakland_11062012_CityCouncilAtLarge.csv,0.803696304,0.84562898,3,5,LOCAL,NO,R,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,0.18218218,0.15219066,0.1916427,2.9361322,0,[],no,
Oakland_11082016_CouncilAtLrg.csv,0.7906,0.81871897,3,5,LOCAL,NO,R,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,0.15915915,0,0,1.2642015,0,[],no,
Minneapolis_11022021_CityCouncilWard2.csv,0.791891892,0.89559919,3,5,LOCAL,NO,R,Robin Wonsley Worlobah,Cam Gordon,-1,Robin Wonsley Worlobah,,Cam Gordon,Yusra Arab,Cam Gordon,Yusra Arab,0.3113113,0.24963468,0.24963468,2.4504936,0,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,
NewYorkCity_06222021_DEMCouncilMember48thCouncilDistrict.csv,0.3368,0.71461189,5,5,LOCAL,DP,R,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,0.42842844,0,0,3.2194092,,[],no,
